index,frn,business_name,contact_telephone_number,business_address,contact_business_address,implementation
535,27468826.0,"OEConnect, LLC",607.293.6622,PO Box 128 3192 County Route 11 Hartwick NY 13348,3192 County Highway 11 PO Box 128 Hartwick NY 13348 NY,Complete STIR/SHAKEN Implementation
536,11414059.0,"United Communications, Inc.",615-538-7006,P.O. Box 38 120 Taylor St Chapel Hill TN 37034,P.O. Box 38 Chapel Hill TN 37034,Complete STIR/SHAKEN Implementation
537,1576628.0,Coast Communications Co. Inc.,3602892252,349 Damon Road NE Ocean Shores WA 98569,349 Damon Rd Ne Ocean Shores WA 98569,Complete STIR/SHAKEN Implementation
538,31030398.0,Telefonos de Mexico S.A.B. de C.V.,'+525552549179,"Lago Zurich 245   Mexico City, Mexico","Lago Zurich 245   Mexico City, Mexico",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
539,19663095.0,"QCOL, Inc.",724-329-1121,213 Main St PO Box 7 Markleysburg PA 15459,213 Main St Markleysburg PA 15459,Complete STIR/SHAKEN Implementation
540,13709282.0,Morristown Utility,4233073739,443 W. 1st  North St. Morristown Tennessee 37814,443 W. 1st North Street Morristown TN 37814,Complete STIR/SHAKEN Implementation
541,31030463.0,Empresa Nicaraguense de Telecomunicaciones S.A,'+50589373111,"Edificio Eliseo Duarte 3 piso, Claro Villa Fontana Managua  Managua, Nicaragua","Edificio Eliseo Duarte 3 piso, Claro Villa Fontana Managua  Managua, Nicaragua",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
542,31030521.0,Compania Dominicana de Telefonos S A,'+18092202813,"John F. Kennedy 54 Distrito Nacional  Santo Domingo, Dominican Republic","John F. Kennedy 54 Distrito Nacional  Santo Domingo, Dominican Republic",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
543,15607229.0,Choicetel LLC,715-480-4800,P.O. Box 2488 118 Spruce Street Eagle River WI 54521,118 Spruce ST Eagle River WI 54521,Complete STIR/SHAKEN Implementation
544,31030745.0,Compania de Telecomunicaciones de El Sal,'+50376014992,"Complejo Claro Roma Edif. ""A"",  4to. Nivel, Final Calle El Progreso, Col. Roma San Salvador, El Salvador","Complejo Claro Roma Edif. ""A"",  4to. Nivel, Final Calle El Progreso, Col. Roma San Salvador, El Salvador",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
545,23726417.0,"Strategic Support Systems, Inc.",469-916-4400,2301 W. Plano Parkway Suite 100 Plano TX 75075,2301 W. Plano Parkway Plano TX 75075,Complete STIR/SHAKEN Implementation
546,30990139.0,"Telecomunicaciones de Guatemala, Sociedad Anonima",'+50222530255,"7 avenida 12-39 zona 1 Guatemala 01001 Guatemala, Guatemala","7 avenida 12-39 zona 1 Guatemala 01001 Guatemala, Guatemala",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
547,4280665.0,"South Plains Telephone Cooperative, Inc.",806-863-8006,PO Box 1379 Lubbock TX 79408,PO Box 1379 Lubbock TX 79408,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
548,30990162.0,"Claro Guatemala, Sociedad Anonima",'+50222530255,"7 avenida 12-39 zona 1 Guatemala 01001 Guatemala, Guatemala","7 avenida 12-39 zona 1 Guatemala 01001 Guatemala, Guatemala",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
549,31030877.0,CTE Telecom Personal S.A. de C.V.,'+50376014992,"Complejo Claro Roma Edif. A,  4to. Nivel, Final Calle El Progreso, Col. Roma San Salvador, El Salvador","Complejo Claro Roma Edif. A,  4to. Nivel, Final Calle El Progreso, Col. Roma San Salvador, El Salvador",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
550,3739075.0,Farmers Mutual Telephone Company,419-758-3322,N012 Road 17D Okolona OH 43550,N012 Road 17D Okolona OH 43550,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
551,31030992.0,TRACI.net,9543547000,10 Fairway Dr #131V Deerfield Beach FL 33441,10 Fairway Dr Deerfield Beach FL 33441,Complete STIR/SHAKEN Implementation
552,5039144.0,"COUNTRY CABLEVISION, INC",8286824074,102 South Main Street PO Box 665 Coudersport Pennsylvania 16915,18 East US Highway 19E Bypass BURNSVILLE NC 28714,Complete STIR/SHAKEN Implementation
553,2713626.0,Vernon Communications Cooperative,608-634-8421,103 N. Main St. PO Box 20 Westby WI 54667,103 N. Main St. Westby WI 54667,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
554,3774494.0,Wittenberg Telephone Company,715-253-2111,104 W. Walker Street PO Box 160 Wittenberg WI 54499,104 W. Walker Street Wittenberg WI 54499,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
555,4976494.0,Venus Telephone Corporation,814-354-2192,1698 county line road PO Box 75 venus PA 16364,1698 County Line Road PO Box 75 Venus PA 16364,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
556,3774072.0,Nelson Communications Cooperative,715-672-4204,318 Third Avenue West PO Box 228 Durand WI 54736,318 Third Avenue West Durand WI 54736,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
557,21942776.0,AltaWorx LLC,4049025665,455 Magnolia Ave Suite B Fairhope AL 36532,"455 Magnolia Ave, Suite B Fairhope AL 36532",Complete STIR/SHAKEN Implementation
558,2723534.0,Baldwin Telecom Inc,715-684-3346,930 Maple St PO Box 420 Baldwin WI 54002,930 Maple St Baldwin WI 54002,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
559,2717031.0,Union Telephone Company,715-335-6301,100 W North St PO Box 96 Plainfield WI 54966,100 W North St Plainfield WI 54966,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
560,1754738.0,"Farmers Telecommunications Cooperative, Inc.",256-638-2144,144 McCurdy Avenue North P. Box 217 Rainsville AL 35986,144 McCurdy Avenue North P. Box 217 Rainsville AL 35986,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
561,4074779.0,Farmers Telecommunications Corporation,256-638-2144,144 McCurdy Ave. No. P. O. Box 217 Rainsville AL 35986,144 McCurdy Ave. No. P. O. Box 217 Rainsville AL 35986,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
562,3739208.0,"Perry-Spencer Rural Telephone Cooperative, Inc.",8123572123,11877 E State Rd 62  PO Box 126 PO Box 126 St Meinrad IN 47577,11877 E STATE RD 62 PO BOX 126 St  Meinrad IN 47577 IN,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
563,4262853.0,Hemingford Cooperative Telephone Company,3084873311,523 Niobrara Avenue PO Box 246 Hemingford NE 69348,523 Niobrara Avenue Hemingford NE 69348,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
564,3734803.0,Harrisonville Telephone Company,618-939-9219,213 S. Main St. PO Box 149 Waterloo IL 62298,213 S. Main St. Waterloo IL 62298,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
565,4972766.0,Mobius Communications Company,3084875500,523 Niobrara Avenue PO Box 246 Hemingford NE 69348,523 Niobrara Avenue Hemingford NE 69348,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
566,23933112.0,Hawaii Dialogix Telecom LLC,808-440-8700,3375 Koapaka St F240 Honolulu HI 96819,3375 Koapaka St F240 Honolulu HI 96819,Complete STIR/SHAKEN Implementation
567,1792621.0,"West Kentucky Rural Telephone Cooperative Corp., Inc. Corp Inc",270.856.1000,100 WK&T TECHNOLOGY DR MAYFIELD KY 42066,100 WK&T Technology Dr. Mayfield KY 42066,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
568,1772888.0,Ardmore Telephone Company Inc,270.856.1000,30190 Ardmore Ave Ardmore AL 35739,100 WK&T Technology Dr. Mayfield KY 42066,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
569,5373576.0,"OTZ Telephone Cooperative, Inc.",907-442-1000,P.O. Box 324 346 Tundra Way Kotzebue AK 99752,P.O. Box 324 346 Tundra Way Kotzebue AK 99752,Complete STIR/SHAKEN Implementation
570,4365334.0,Hinton Telephone Company,4055423262,PO Box 1040 Hinton OK 73047,204 W Main St Hinton OK 73047,Complete STIR/SHAKEN Implementation
571,3744398.0,"Lakeland Communications Group, LLC dba Lakeland Communications",715-825-5140,825 Innovation Ave. PO Box 40 Milltown WI 54858,825 Innovation Ave Milltown WI 54858,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
572,30147474.0,"Tishomingo Connect, LLC",6622794899,205 Constitution DR Iuka MS 38852,205 Constitution DR Iuka MS 38852,Complete STIR/SHAKEN Implementation
573,31031669.0,America Movil Peru S.A.C.,'+51989927777,"Av. Nicolas Arriola 480, Urb. Santa Catalina, La Victoria Lima  Lima, Peru","Av. Nicolas Arriola 480, Urb. Santa Catalina, La Victoria Lima  Lima, Peru",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
574,29895513.0,"First Light Fiber, LLC",6622874402,PO Box 1590 Corinth MS 38834,PO Box 1590 Corinth MS 38834,Complete STIR/SHAKEN Implementation
575,31027469.0,Servicios de Comunicaciones de Honduras S.A. de C.V.,'+50433922510,"Edificio Claro, Col. Castanos Sur Francisco Morazan 11101 Tegucigalpa, Honduras","Edificio Claro, Col. Castanos Sur Francisco Morazan 11101 Tegucigalpa, Honduras",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
576,31031941.0,"Claro CR Telecomunicaciones, S.A.",'+50671153900,"300 m Sur de Plaza Mayor San Jose 10109 San Jose, Costa Rica",300 m Sur de Plaza Mayor San Jos� 10109 San Jos�,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
577,21319959.0,Helix Telecom Inc.,8552192700,POB 7815 Goodyear AZ 85338,"1500 Chestnut St, STE 2 #1313 Philadelphia PA 19102",Complete STIR/SHAKEN Implementation
578,31033285.0,Microtalk Communications Private Limited,'+919051035354,"501 Shaila Tower, J-1/16, Block-EP, Saltlake, Sector-V Kolkata, India","501 Shaila Tower, J-1/16, Block-EP, Saltlake, Sector-V Kolkata, India",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
579,31034226.0,IronSIP LLC,480-254-6926,11201 N Tatum Blvd Ste 300 Phoenix AZ 85028,11201 N Tatum Blvd Phoenix AZ 85028,Complete STIR/SHAKEN Implementation
580,3745957.0,Danville Mutual Telephone Company,319.392.4251,102 South Main P.O. Box 158 Danville IA 52623,102 South Main Danville IA 52623,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
581,1960962.0,Star Telephone Membership Corp,910.564.7748,PO Box 348 Clinton NC 28329,3900 North US 421 Hwy Clinton NC 28328,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
582,18539742.0,"Peace Valley Telephone Co., Inc.",417-277-5550,PO Box 9 Peace Valley MO 65788,PO Box 9 Peace Valley MO 65788,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
583,1646140.0,Range Telephone Cooperative Inc,307.347.7000,PO Box 127 PO Box 127 Forsyth MT 59327,130 S 9th Street Worland WY 82401,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
584,1678788.0,"PEOPLES TELEPHONE COOPERATIVE, INC.",903.763.2214,102 N. Stephens St. P. O. Box 228 Quitman TX 75783,PO Box 228 Quitman TX 75783,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
585,4980611.0,"LaHarpe Telephone Company, Inc.",217.659.7721,104 N. Center Street PO Box 462 LaHarpe IL 61450,104 N. Center Street LaHarpe IL 61450,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
586,4334934.0,"Alma Telephone Company, Inc.",912.632.3188,407 W. 11th Street PO Box 2027 Alma GA 31510,PO Box 2027 Alma GA 31510,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
587,7196207.0,Alma Communications Company,660.674.2297,102 3rd St P.O. Box 127 ALMA MO 64001,102 3rd St ALMA MO 64001,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
588,1565316.0,Pioneer Telephone Cooperative,541.929.8233,1304 Main St. PO Box 631 Philomath OR 97370,1304 Main St. Philomath OR 97370,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
589,29996311.0,On Air Telecom LLC,866-556-6247,9558 John Locke Way Owings Mills MD 21117,30 N Gould St #23995 Sheridan WY 82801,Complete STIR/SHAKEN Implementation
591,31029713.0,Tele2 Sverige AB,'+46704264149,"Box 62  164 94 KISTA, Sweden",Torshamnsgatan 17 Kista 16440,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
592,31020977.0,GhetemServices4U ltd,'+447484626071,"Suite 115 63-66 Hatton Garden LONDON, United Kingdom","Suite 115 63-66 Hatton Garden LONDON, United Kingdom",Complete STIR/SHAKEN Implementation
593,30939078.0,Red Matter Limited,'+443331502007,"No 1 Croydon 12-16 Addiscombe Rd   London, United Kingdom","No 1 Croydon 12-16 Addiscombe Rd   London, United Kingdom",Complete STIR/SHAKEN Implementation
594,1700186.0,Carnegie Telephone Company,5806541002,PO Box 96 25 S Colorado St Carnegie OK 73015,PO Box 96 Carnegie OK 73015,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
595,3709458.0,Salina Spavinaw Telephone Company Inc.,9184345392,109 E Evanjoy St null Salina OK 74365,PO Box 600 Salina OK 74365,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
596,3776069.0,Griswold Cooperative Telephone Company,7127782121,"607 Main PO Box 640 Griswold, Iowa IA 51535","607 Main Griswold, Iowa IA 51535",No STIR/SHAKEN Implementation - Performing Robocall Mitigation
597,4942819.0,"Burke's Garden Telephone Co., Inc.",276.472.2345,7044 Burke's Garden Rd. Tazewell VA 24651,7044 Burke's Garden Rd. Tazewell VA 24651,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
598,4381323.0,Blossom Telephone Company Inc.,9039825200,145 N Center PO Box 8 Blossom TX 75416,145 N Center Blossom TX 75416,Complete STIR/SHAKEN Implementation
599,5920509.0,Auburn Essential Services,2603330100,210 S Cedar PO Box 506 Auburn IN 46706,210 S Cedar Auburn IN 46706,Complete STIR/SHAKEN Implementation
600,13114699.0,MInet,503-837-0700,405 N. Hogan Rd. Monmouth OR 97361,405 N. Hogan Rd. Monmouth OR 97361,Complete STIR/SHAKEN Implementation
601,5062955.0,Pattersonville Telephone Company,330-895-4391,3995 Antiqua Road PO Box 276 Carrollton OH 44615,3995 Antiqua Road Carrollton OH 44615,Complete STIR/SHAKEN Implementation
602,2337897.0,"Wamego Telephone Company, Inc.",7854561000,1009 Lincoln Ave PO Box 25 Wamego KS 66547,1009 Lincoln Ave PO Box 25 Wamego KS 66547,Complete STIR/SHAKEN Implementation
603,5072343.0,Val-Ed Joint Venture LLP D/B/A 702 Communications,2182845775,702 Main Avenue Moorhead MN 56560,702 Main Ave Moorhead MN 56560,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
604,6093280.0,"VoIPX International, Inc.",6317896669,"3 Seabro Avenue, Suite B Amityville NY 11701",3 Seabro Avenuie Amityville NY 11701,Complete STIR/SHAKEN Implementation
605,3726759.0,"F&B Communications, Inc.",(563) 374-1236,103 Main Street North PO Box 309 Wheatland IA 52777,103 N. Main St. Wheatland IA 52777,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
606,31039480.0,"Panobit, LLC",480-666-5000,1846 E Innovation Park Drive Oro Valley AZ 85755,1846 E Innovation Park Drive Oro Valley AZ 85755,Complete STIR/SHAKEN Implementation
607,2154706.0,"Smith Bagley, Inc.",928-205-9999,1500 South White Mountain Road Show Low AZ 85901,1500 South White Mountain Road Show Low AZ 85901,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
608,10522506.0,"IDT Telecom, Inc.",9734384170,520 Broad Street 4th Floor Newark NJ 07102,520 Broad Street 4th Floor Newark NJ 07102,Complete STIR/SHAKEN Implementation
609,30181408.0,The Jaspen Corporation,7608722797,762 Keough St Suite A Bishop CA 93514,762 Keough St Suite A Bishop CA 93514,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
610,21882451.0,"1stPoint Communications, LLC",2127965502,15 Corporate Place South Suite 100 Piscataway NJ 08854,"401 East 34th Street, N27J New York NY 10016",Complete STIR/SHAKEN Implementation
611,5067186.0,Pennsylvania Telephone Company,5707457101,191 Middle Road Jersey Shore PA 17740,191 Middle Road Jersey Shore PA 17740,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
612,3728284.0,"JED Enterprises, Inc",7194853400,8611 Central Av PO Box 188 Beulah CO 81023,8611 Central Av Beulah CO 81023,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
613,3785300.0,Westgate Communications LLC,509-682-5556,11712 E. Sprague Ave #14244 Spokane Valley WA 99214,P.O. Box 19128 Spokane WA 99219,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
614,31017551.0,HAZTEL INC.,3479734624,2151 60TH STREET BROOKLYN NY 11204,2151 60TH STREET BROOKLYN NY 11204,Complete STIR/SHAKEN Implementation
615,4364022.0,"Northern Valley Communications, L.L.C.",6057251000,234 East 1st Avenue PO Box 320 Groton SD 57445,"2211 8th Ave NE, Suite 1101 Aberdeen SD 57401",Complete STIR/SHAKEN Implementation
616,3774296.0,"Richland-Grant Telephone Cooperative, Inc.",608-537-2461,202 North East Street PO Box 67 Blue River WI 53518,202 North East Street Blue River WI 53518,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
617,15963218.0,"James Valley Wireless, LLC",6057251000,234 E 1st Avenue Groton SD 57445,234 E 1st Ave Groton SD 57445,Complete STIR/SHAKEN Implementation
618,3775749.0,"Tech-Com, Inc.",608-647-2345,"1027 N Jefferson St., PO Box 439 Richland Center WI 53581","1027 N Jefferson St., Richland Center WI 53581",Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
619,2721629.0,Hillsboro Telephone Co Inc,608-489-4417,121 Mill Street PO Box 427 Hillsboro WI 54634,121 Mill Street Hillsboro WI 54634,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
620,12147906.0,CITY OF BARNESVILLE,218-354-2723,102 N FRONT ST BARNESVILLE MN 56514,102 N FRONT ST BARNESVILLE MN 56514,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
621,3741337.0,"Home Telephone Company, Inc.",6206543381,211 South Main P.O. Box 8 Galva KS 67443,211 S Main St Gala KS 67443,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
622,10627446.0,"Home Communications, Inc.",6206543381,PO Box 8 Galva KS 67443,211 S Main St Galva KS 67443,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
623,2721157.0,Lavalle Telephone Cooperative Inc,608-985-7201,108 W Main St PO Box 28 Lavalle WI 53941,108 W Main St Lavalle WI 53941,Partial STIR/SHAKEN Implementation - Performing Robocall Mitigation
624,4322053.0,"LaHarpe Telephone Company, Inc.",6204962291,190 W. 6th Street LaHarpe KS 66751,109 W. 6th Street LaHarpe KS 66751,No STIR/SHAKEN Implementation - Performing Robocall Mitigation
625,26093567.0,"Audian, Inc.",8446116110,"11232 120th Ave., NE Suite 206 Kirkland WA 98033","11232 120th Ave., NE Suite 206 Kirkland WA 98033",Complete STIR/SHAKEN Implementation
